county,precinct,office,district,party,candidate,votes,election_day
Letcher,A101,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,Gerardo SERRANO,3,3
Letcher,A102,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,Gerardo SERRANO,15,15
Letcher,A103,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,Gerardo SERRANO,16,16
Letcher,A104,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,Gerardo SERRANO,3,3
Letcher,A105,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,Gerardo SERRANO,3,3
Letcher,A106,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,Gerardo SERRANO,13,13
Letcher,A107,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,Gerardo SERRANO,3,3
Letcher,A108,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,Gerardo SERRANO,4,4
Letcher,B101,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,Gerardo SERRANO,24,24
Letcher,B102,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,Gerardo SERRANO,8,8
Letcher,B103,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,Gerardo SERRANO,7,7
Letcher,C101,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,Gerardo SERRANO,1,1
Letcher,C102,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,Gerardo SERRANO,2,2
Letcher,C103,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,Gerardo SERRANO,17,17
Letcher,C104,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,Gerardo SERRANO,3,3
Letcher,C105,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,Gerardo SERRANO,7,7
Letcher,C106,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,Gerardo SERRANO,6,6
Letcher,C107,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,Gerardo SERRANO,12,12
