county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Clinton,A101 North Albany,,,,Registered Voters,687,687,687,687
Clinton,A101 North Albany,STRAIGHT PARTY,,REP,Republican Party,162,75,59,28
Clinton,A101 North Albany,STRAIGHT PARTY,,DEM,Democratic Party,15,10,5,0
Clinton,A101 North Albany,STRAIGHT PARTY,,KY,Kentucky Party,0,0,0,0
Clinton,A101 North Albany,STRAIGHT PARTY,,LIB,Libertarian Party,1,1,0,0
Clinton,A101 North Albany,STRAIGHT PARTY,,,"Contest Totals ",446,220,142,84
Clinton,A101 North Albany,President,,REP,Donald J. TRUMP / JD VANCE,361,180,122,59
Clinton,A101 North Albany,President,,DEM,Kamala D. HARRIS / Tim WALZ,67,32,15,20
Clinton,A101 North Albany,President,,KY,Jill  STEIN / Samson KPADENOU,1,0,1,0
Clinton,A101 North Albany,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,7,4,1,2
Clinton,A101 North Albany,President,,IND,Shiva AYYADURAI / Crystal ELLIS,0,0,0,0
Clinton,A101 North Albany,President,,LIB,Chase OLIVER / Mike TER MAAT,2,0,1,1
Clinton,A101 North Albany,President,,,"Write-In Totals ",3,3,0,0
Clinton,A101 North Albany,President,,,"Contest Totals ",446,220,142,84
Clinton,A101 North Albany,U.S. House,1st CD,REP,James R. COMER,358,175,116,67
Clinton,A101 North Albany,U.S. House,1st CD,DEM,Erin MARSHALL,64,34,17,13
Clinton,A101 North Albany,U.S. House,1st CD,,"Write-In Totals ",0,0,0,0
Clinton,A101 North Albany,U.S. House,1st CD,,"Contest Totals ",446,220,142,84
Clinton,A101 North Albany,State Senate,15,REP,Rick GIRDLER,326,163,107,56
Clinton,A101 North Albany,State Senate,15,,"Write-In Totals ",0,0,0,0
Clinton,A101 North Albany,State Senate,15,,"Contest Totals ",446,220,142,84
Clinton,A101 North Albany,State House,83,REP,Joshua BRANSCUM,345,174,112,59
Clinton,A101 North Albany,State House,83,,"Write-In Totals ",0,0,0,0
Clinton,A101 North Albany,State House,83,,"Contest Totals ",446,220,142,84
Clinton,A101 North Albany,Commonwealth's Attorney,40,REP,Jesse M. STOCKTON JR.,361,186,110,65
Clinton,A101 North Albany,Commonwealth's Attorney,40,,"Write-In Totals ",1,0,1,0
Clinton,A101 North Albany,Commonwealth's Attorney,40,,"Contest Totals ",446,220,142,84
Clinton,A101 North Albany,CIRCUIT COURT CLERK,Clinton County,REP,Jake STATON,370,190,120,60
Clinton,A101 North Albany,CIRCUIT COURT CLERK,Clinton County,,"Write-In Totals ",1,0,1,0
Clinton,A101 North Albany,CIRCUIT COURT CLERK,Clinton County,,"Contest Totals ",446,220,142,84
Clinton,A101 North Albany,MEMBER OF BOARD OF EDUCATION,District 4,,"Gary D. NORRIS ",190,91,60,39
Clinton,A101 North Albany,MEMBER OF BOARD OF EDUCATION,District 4,,"Vik SOMA ",206,99,69,38
Clinton,A101 North Albany,MEMBER OF BOARD OF EDUCATION,District 4,,"Write-In Totals ",9,7,2,0
Clinton,A101 North Albany,MEMBER OF BOARD OF EDUCATION,District 4,,"Contest Totals ",446,220,142,84
Clinton,A101 North Albany,MAYOR,City of Albany,,Lyle G. PIERCE,101,42,41,18
Clinton,A101 North Albany,MAYOR,City of Albany,,James BRAY,261,138,70,53
Clinton,A101 North Albany,MAYOR,City of Albany,,Write-In Totals,0,0,0,0
Clinton,A101 North Albany,MAYOR,City of Albany,,Contest Totals,374,184,114,76
Clinton,A101 North Albany,CITY COUNCIL,City of Albany,,James Eric SMITH,139,62,53,24
Clinton,A101 North Albany,CITY COUNCIL,City of Albany,,Jr. GREGORY,167,85,49,33
Clinton,A101 North Albany,CITY COUNCIL,City of Albany,,Randy SPECK,199,110,56,33
Clinton,A101 North Albany,CITY COUNCIL,City of Albany,,Reed SLOAN,196,99,55,42
Clinton,A101 North Albany,CITY COUNCIL,City of Albany,,Harvey TUCKER,122,55,44,23
Clinton,A101 North Albany,CITY COUNCIL,City of Albany,,Renee YORK,204,111,60,33
Clinton,A101 North Albany,CITY COUNCIL,City of Albany,,Tim NORRIS,191,93,58,40
Clinton,A101 North Albany,CITY COUNCIL,City of Albany,,Samuel RAINS,147,75,59,13
Clinton,A101 North Albany,CITY COUNCIL,City of Albany,,Donnie FLOWERS,106,58,34,14
Clinton,A101 North Albany,CITY COUNCIL,City of Albany,,Write-In Totals,1,1,0,0
Clinton,A101 North Albany,CITY COUNCIL,City of Albany,,Contest Totals,2244,1104,684,456
Clinton,A101 North Albany,QUESTION CLINTON COUNTY,,,Yes,198,78,84,36
Clinton,A101 North Albany,QUESTION CLINTON COUNTY,,,No,221,126,55,40
Clinton,A101 North Albany,QUESTION CLINTON COUNTY,,,Contest Totals,446,220,142,84
Clinton,A101 North Albany,Constitutional Amendment 1,,,Yes,252,140,80,32
Clinton,A101 North Albany,Constitutional Amendment 1,,,No,144,62,46,36
Clinton,A101 North Albany,Constitutional Amendment 1,,,Contest Totals,446,220,142,84
Clinton,A101 North Albany,Constitutional Amendment 2,,,Yes,149,80,49,20
Clinton,A101 North Albany,Constitutional Amendment 2,,,No,254,126,80,48
Clinton,A101 North Albany,Constitutional Amendment 2,,,Contest Totals,446,220,142,84
Clinton,A104 East Albany,,,,Registered Voters,585,585,585,585
Clinton,A104 East Albany,STRAIGHT PARTY,,REP,Republican Party,142,78,58,6
Clinton,A104 East Albany,STRAIGHT PARTY,,DEM,Democratic Party,12,5,4,3
Clinton,A104 East Albany,STRAIGHT PARTY,,KY,Kentucky Party,0,0,0,0
Clinton,A104 East Albany,STRAIGHT PARTY,,LIB,Libertarian Party,0,0,0,0
Clinton,A104 East Albany,STRAIGHT PARTY,,,"Contest Totals ",383,206,147,30
Clinton,A104 East Albany,President,,REP,Donald J. TRUMP / JD VANCE,338,185,134,19
Clinton,A104 East Albany,President,,DEM,Kamala D. HARRIS / Tim WALZ,37,20,9,8
Clinton,A104 East Albany,President,,KY,Jill  STEIN / Samson KPADENOU,0,0,0,0
Clinton,A104 East Albany,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,4,1,1,2
Clinton,A104 East Albany,President,,IND,Shiva AYYADURAI / Crystal ELLIS,0,0,0,0
Clinton,A104 East Albany,President,,LIB,Chase OLIVER / Mike TER MAAT,0,0,0,0
Clinton,A104 East Albany,President,,,"Write-In Totals ",0,0,0,0
Clinton,A104 East Albany,President,,,"Contest Totals ",383,206,147,30
Clinton,A104 East Albany,U.S. House,1st CD,REP,James R. COMER,318,173,123,22
Clinton,A104 East Albany,U.S. House,1st CD,DEM,Erin MARSHALL,36,16,14,6
Clinton,A104 East Albany,U.S. House,1st CD,,"Write-In Totals ",0,0,0,0
Clinton,A104 East Albany,U.S. House,1st CD,,"Contest Totals ",383,206,147,30
Clinton,A104 East Albany,State Senate,15,REP,Rick GIRDLER,287,154,113,20
Clinton,A104 East Albany,State Senate,15,,"Write-In Totals ",1,0,1,0
Clinton,A104 East Albany,State Senate,15,,"Contest Totals ",383,206,147,30
Clinton,A104 East Albany,State House,83,REP,Joshua BRANSCUM,300,160,119,21
Clinton,A104 East Albany,State House,83,,"Write-In Totals ",1,0,1,0
Clinton,A104 East Albany,State House,83,,"Contest Totals ",383,206,147,30
Clinton,A104 East Albany,Commonwealth's Attorney,40,REP,Jesse M. STOCKTON JR.,312,170,122,20
Clinton,A104 East Albany,Commonwealth's Attorney,40,,"Write-In Totals ",7,1,6,0
Clinton,A104 East Albany,Commonwealth's Attorney,40,,"Contest Totals ",383,206,147,30
Clinton,A104 East Albany,CIRCUIT COURT CLERK,Clinton County,REP,Jake STATON,339,182,133,24
Clinton,A104 East Albany,CIRCUIT COURT CLERK,Clinton County,,"Write-In Totals ",2,0,2,0
Clinton,A104 East Albany,CIRCUIT COURT CLERK,Clinton County,,"Contest Totals ",383,206,147,30
Clinton,A104 East Albany,MEMBER OF BOARD OF EDUCATION,District 4,,"Gary D. NORRIS ",153,75,64,14
Clinton,A104 East Albany,MEMBER OF BOARD OF EDUCATION,District 4,,"Vik SOMA ",184,109,67,8
Clinton,A104 East Albany,MEMBER OF BOARD OF EDUCATION,District 4,,"Write-In Totals ",7,2,2,3
Clinton,A104 East Albany,MEMBER OF BOARD OF EDUCATION,District 4,,"Contest Totals ",383,206,147,30
Clinton,A104 East Albany,MAYOR,City of Albany,,Lyle G. PIERCE,69,33,33,3
Clinton,A104 East Albany,MAYOR,City of Albany,,James BRAY,132,66,54,12
Clinton,A104 East Albany,MAYOR,City of Albany,,Write-In Totals,0,0,0,0
Clinton,A104 East Albany,MAYOR,City of Albany,,Contest Totals,212,105,91,16
Clinton,A104 East Albany,CITY COUNCIL,City of Albany,,James Eric SMITH,91,52,31,8
Clinton,A104 East Albany,CITY COUNCIL,City of Albany,,Jr. GREGORY,94,47,44,3
Clinton,A104 East Albany,CITY COUNCIL,City of Albany,,Randy SPECK,123,65,53,5
Clinton,A104 East Albany,CITY COUNCIL,City of Albany,,Reed SLOAN,100,55,36,9
Clinton,A104 East Albany,CITY COUNCIL,City of Albany,,Harvey TUCKER,86,41,36,9
Clinton,A104 East Albany,CITY COUNCIL,City of Albany,,Renee YORK,97,50,43,4
Clinton,A104 East Albany,CITY COUNCIL,City of Albany,,Tim NORRIS,98,51,40,7
Clinton,A104 East Albany,CITY COUNCIL,City of Albany,,Samuel RAINS,84,44,34,6
Clinton,A104 East Albany,CITY COUNCIL,City of Albany,,Donnie FLOWERS,60,32,22,6
Clinton,A104 East Albany,CITY COUNCIL,City of Albany,,Write-In Totals,0,0,0,0
Clinton,A104 East Albany,CITY COUNCIL,City of Albany,,Contest Totals,1272,630,546,96
Clinton,A104 East Albany,QUESTION CLINTON COUNTY,,,Yes,178,87,80,11
Clinton,A104 East Albany,QUESTION CLINTON COUNTY,,,No,189,110,62,17
Clinton,A104 East Albany,QUESTION CLINTON COUNTY,,,Contest Totals,383,206,147,30
Clinton,A104 East Albany,Constitutional Amendment 1,,,Yes,223,125,90,8
Clinton,A104 East Albany,Constitutional Amendment 1,,,No,119,63,44,12
Clinton,A104 East Albany,Constitutional Amendment 1,,,Contest Totals,383,206,147,30
Clinton,A104 East Albany,Constitutional Amendment 2,,,Yes,126,60,59,7
Clinton,A104 East Albany,Constitutional Amendment 2,,,No,236,137,82,17
Clinton,A104 East Albany,Constitutional Amendment 2,,,Contest Totals,383,206,147,30
Clinton,B101 Hayes Maupin,,,,Registered Voters,659,659,659,659
Clinton,B101 Hayes Maupin,STRAIGHT PARTY,,REP,Republican Party,173,96,55,22
Clinton,B101 Hayes Maupin,STRAIGHT PARTY,,DEM,Democratic Party,21,9,6,6
Clinton,B101 Hayes Maupin,STRAIGHT PARTY,,KY,Kentucky Party,0,0,0,0
Clinton,B101 Hayes Maupin,STRAIGHT PARTY,,LIB,Libertarian Party,0,0,0,0
Clinton,B101 Hayes Maupin,STRAIGHT PARTY,,,"Contest Totals ",423,224,144,55
Clinton,B101 Hayes Maupin,President,,REP,Donald J. TRUMP / JD VANCE,360,193,123,44
Clinton,B101 Hayes Maupin,President,,DEM,Kamala D. HARRIS / Tim WALZ,60,30,19,11
Clinton,B101 Hayes Maupin,President,,KY,Jill  STEIN / Samson KPADENOU,1,1,0,0
Clinton,B101 Hayes Maupin,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,1,0,1,0
Clinton,B101 Hayes Maupin,President,,IND,Shiva AYYADURAI / Crystal ELLIS,0,0,0,0
Clinton,B101 Hayes Maupin,President,,LIB,Chase OLIVER / Mike TER MAAT,0,0,0,0
Clinton,B101 Hayes Maupin,President,,,"Write-In Totals ",1,0,1,0
Clinton,B101 Hayes Maupin,President,,,"Contest Totals ",423,224,144,55
Clinton,B101 Hayes Maupin,U.S. House,1st CD,REP,James R. COMER,357,190,124,43
Clinton,B101 Hayes Maupin,U.S. House,1st CD,DEM,Erin MARSHALL,47,26,11,10
Clinton,B101 Hayes Maupin,U.S. House,1st CD,,"Write-In Totals ",0,0,0,0
Clinton,B101 Hayes Maupin,U.S. House,1st CD,,"Contest Totals ",423,224,144,55
Clinton,B101 Hayes Maupin,State Senate,15,REP,Rick GIRDLER,316,167,112,37
Clinton,B101 Hayes Maupin,State Senate,15,,"Write-In Totals ",1,0,1,0
Clinton,B101 Hayes Maupin,State Senate,15,,"Contest Totals ",423,224,144,55
Clinton,B101 Hayes Maupin,State House,83,REP,Joshua BRANSCUM,338,179,118,41
Clinton,B101 Hayes Maupin,State House,83,,"Write-In Totals ",1,0,1,0
Clinton,B101 Hayes Maupin,State House,83,,"Contest Totals ",423,224,144,55
Clinton,B101 Hayes Maupin,Commonwealth's Attorney,40,REP,Jesse M. STOCKTON JR.,346,191,112,43
Clinton,B101 Hayes Maupin,Commonwealth's Attorney,40,,"Write-In Totals ",2,0,2,0
Clinton,B101 Hayes Maupin,Commonwealth's Attorney,40,,"Contest Totals ",423,224,144,55
Clinton,B101 Hayes Maupin,CIRCUIT COURT CLERK,Clinton County,REP,Jake STATON,367,200,125,42
Clinton,B101 Hayes Maupin,CIRCUIT COURT CLERK,Clinton County,,"Write-In Totals ",2,0,1,1
Clinton,B101 Hayes Maupin,CIRCUIT COURT CLERK,Clinton County,,"Contest Totals ",423,224,144,55
Clinton,B101 Hayes Maupin,QUESTION CLINTON COUNTY,,,"Yes ",189,102,71,16
Clinton,B101 Hayes Maupin,QUESTION CLINTON COUNTY,,,"No ",206,108,67,31
Clinton,B101 Hayes Maupin,QUESTION CLINTON COUNTY,,,"Contest Totals ",423,224,144,55
Clinton,B101 Hayes Maupin,Constitutional Amendment 1,,,Yes,243,133,81,29
Clinton,B101 Hayes Maupin,Constitutional Amendment 1,,,No,131,69,48,14
Clinton,B101 Hayes Maupin,Constitutional Amendment 1,,,Contest Totals,423,224,144,55
Clinton,B101 Hayes Maupin,Constitutional Amendment 2,,,Yes,120,59,39,22
Clinton,B101 Hayes Maupin,Constitutional Amendment 2,,,No,277,152,100,25
Clinton,B101 Hayes Maupin,Constitutional Amendment 2,,,Contest Totals,423,224,144,55
Clinton,B102 Nora,,,,Registered Voters,600,600,600,600
Clinton,B102 Nora,STRAIGHT PARTY,,REP,Republican Party,162,78,76,8
Clinton,B102 Nora,STRAIGHT PARTY,,DEM,Democratic Party,16,6,7,3
Clinton,B102 Nora,STRAIGHT PARTY,,KY,Kentucky Party,0,0,0,0
Clinton,B102 Nora,STRAIGHT PARTY,,LIB,Libertarian Party,0,0,0,0
Clinton,B102 Nora,STRAIGHT PARTY,,,"Contest Totals ",381,183,174,24
Clinton,B102 Nora,President,,REP,Donald J. TRUMP / JD VANCE,336,161,159,16
Clinton,B102 Nora,President,,DEM,Kamala D. HARRIS / Tim WALZ,30,15,10,5
Clinton,B102 Nora,President,,KY,Jill  STEIN / Samson KPADENOU,1,0,1,0
Clinton,B102 Nora,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,4,1,2,1
Clinton,B102 Nora,President,,IND,Shiva AYYADURAI / Crystal ELLIS,0,0,0,0
Clinton,B102 Nora,President,,LIB,Chase OLIVER / Mike TER MAAT,1,0,1,0
Clinton,B102 Nora,President,,,"Write-In Totals ",1,0,1,0
Clinton,B102 Nora,President,,,"Contest Totals ",381,183,174,24
Clinton,B102 Nora,U.S. House,1st CD,REP,James R. COMER,326,155,155,16
Clinton,B102 Nora,U.S. House,1st CD,DEM,Erin MARSHALL,32,14,13,5
Clinton,B102 Nora,U.S. House,1st CD,,"Write-In Totals ",0,0,0,0
