county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Rockcastle,A101 North Brodhead,,,,Registered Voters,0,0,0,0
Rockcastle,A101 North Brodhead,STRAIGHT PARTY,,REP,Republican Party,480,111,340,29
Rockcastle,A101 North Brodhead,STRAIGHT PARTY,,DEM,Democratic Party,54,16,27,11
Rockcastle,A101 North Brodhead,STRAIGHT PARTY,,KY,Kentucky Party,6,0,6,0
Rockcastle,A101 North Brodhead,STRAIGHT PARTY,,LIB,Libertarian Party,1,0,1,0
Rockcastle,A101 North Brodhead,STRAIGHT PARTY,,,"Contest Totals ",1101,275,758,68
Rockcastle,A101 North Brodhead,President,,REP,Donald J. TRUMP / JD VANCE,938,231,662,45
Rockcastle,A101 North Brodhead,President,,DEM,Kamala D. HARRIS / Tim WALZ,142,40,79,23
Rockcastle,A101 North Brodhead,President,,KY,Jill  STEIN / Samson KPADENOU,4,1,3,0
Rockcastle,A101 North Brodhead,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,9,1,8,0
Rockcastle,A101 North Brodhead,President,,IND,Shiva AYYADURAI / Crystal ELLIS,0,0,0,0
Rockcastle,A101 North Brodhead,President,,LIB,Chase OLIVER / Mike TER MAAT,2,0,2,0
Rockcastle,A101 North Brodhead,President,,,"Write-In Totals ",0,0,0,0
Rockcastle,A101 North Brodhead,President,,,"Contest Totals ",1101,275,758,68
Rockcastle,A101 North Brodhead,U.S. House,5,REP,Hal ROGERS,965,232,681,52
Rockcastle,A101 North Brodhead,U.S. House,5,,"Write-In Totals ",11,4,6,1
Rockcastle,A101 North Brodhead,U.S. House,5,,"Contest Totals ",1101,275,758,68
Rockcastle,A101 North Brodhead,State Senate,21,REP,Brandon J. STORM,929,220,661,48
Rockcastle,A101 North Brodhead,State Senate,21,,"Write-In Totals ",8,4,3,1
Rockcastle,A101 North Brodhead,State Senate,21,,"Contest Totals ",1101,275,758,68
Rockcastle,A101 North Brodhead,State House,71,REP,Josh BRAY,927,226,656,45
Rockcastle,A101 North Brodhead,State House,71,DEM,Rachelle RIDDLE,146,40,86,20
Rockcastle,A101 North Brodhead,State House,71,,"Write-In Totals ",2,0,1,1
Rockcastle,A101 North Brodhead,State House,71,,"Contest Totals ",1101,275,758,68
Rockcastle,A101 North Brodhead,Commonwealth's Attorney,28,REP,David L. DALTON,935,222,663,50
Rockcastle,A101 North Brodhead,Commonwealth's Attorney,28,,"Write-In Totals ",7,4,3,0
Rockcastle,A101 North Brodhead,Commonwealth's Attorney,28,,"Contest Totals ",1101,275,758,68
Rockcastle,A101 North Brodhead,CIRCUIT COURT CLERK,Rockcastle County,REP,Eliza Jane YORK-HANSEL,992,238,702,52
Rockcastle,A101 North Brodhead,CIRCUIT COURT CLERK,Rockcastle County,,"Write-In Totals ",6,3,3,0
Rockcastle,A101 North Brodhead,CIRCUIT COURT CLERK,Rockcastle County,,"Contest Totals ",1101,275,758,68
Rockcastle,A101 North Brodhead,MEMBER OF BOARD OF EDUCATION,2,,"Angela PARSONS-WOODS ",808,181,591,36
Rockcastle,A101 North Brodhead,MEMBER OF BOARD OF EDUCATION,2,,"Write-In Totals ",2,0,2,0
Rockcastle,A101 North Brodhead,MEMBER OF BOARD OF EDUCATION,2,,"Contest Totals ",1101,275,758,68
Rockcastle,A101 North Brodhead,CITY COUNCIL,City of Brodhead,,Harold TAYLOR,280,63,198,19
Rockcastle,A101 North Brodhead,CITY COUNCIL,City of Brodhead,,Brian BULLOCK,255,60,185,10
Rockcastle,A101 North Brodhead,CITY COUNCIL,City of Brodhead,,Bryanna MULLINS,286,66,210,10
Rockcastle,A101 North Brodhead,CITY COUNCIL,City of Brodhead,,Teddy ROSE,231,55,165,11
Rockcastle,A101 North Brodhead,CITY COUNCIL,City of Brodhead,,Write-In Totals,8,1,7,0
Rockcastle,A101 North Brodhead,CITY COUNCIL,City of Brodhead,,Contest Totals,1768,400,1244,124
Rockcastle,A101 North Brodhead,Constitutional Amendment 1,,,Yes,717,182,497,38
Rockcastle,A101 North Brodhead,Constitutional Amendment 1,,,No,304,72,206,26
Rockcastle,A101 North Brodhead,Constitutional Amendment 1,,,Contest Totals,1101,275,758,68
Rockcastle,A101 North Brodhead,Constitutional Amendment 2,,,Yes,348,99,232,17
Rockcastle,A101 North Brodhead,Constitutional Amendment 2,,,No,707,161,500,46
Rockcastle,A101 North Brodhead,Constitutional Amendment 2,,,Contest Totals,1101,275,758,68
Rockcastle,A102 North Mt. Vernon,,,,Registered Voters,0,0,0,0
Rockcastle,A102 North Mt. Vernon,STRAIGHT PARTY,,REP,Republican Party,200,88,98,14
Rockcastle,A102 North Mt. Vernon,STRAIGHT PARTY,,DEM,Democratic Party,18,10,8,0
Rockcastle,A102 North Mt. Vernon,STRAIGHT PARTY,,KY,Kentucky Party,2,0,2,0
Rockcastle,A102 North Mt. Vernon,STRAIGHT PARTY,,LIB,Libertarian Party,0,0,0,0
Rockcastle,A102 North Mt. Vernon,STRAIGHT PARTY,,,"Contest Totals ",512,231,251,30
Rockcastle,A102 North Mt. Vernon,President,,REP,Donald J. TRUMP / JD VANCE,428,186,216,26
Rockcastle,A102 North Mt. Vernon,President,,DEM,Kamala D. HARRIS / Tim WALZ,66,37,26,3
Rockcastle,A102 North Mt. Vernon,President,,KY,Jill  STEIN / Samson KPADENOU,1,0,1,0
Rockcastle,A102 North Mt. Vernon,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,6,2,4,0
Rockcastle,A102 North Mt. Vernon,President,,IND,Shiva AYYADURAI / Crystal ELLIS,0,0,0,0
Rockcastle,A102 North Mt. Vernon,President,,LIB,Chase OLIVER / Mike TER MAAT,1,0,1,0
Rockcastle,A102 North Mt. Vernon,President,,,"Write-In Totals ",4,2,2,0
Rockcastle,A102 North Mt. Vernon,President,,,"Contest Totals ",512,231,251,30
Rockcastle,A102 North Mt. Vernon,U.S. House,5,REP,Hal ROGERS,441,197,217,27
Rockcastle,A102 North Mt. Vernon,U.S. House,5,,"Write-In Totals ",4,3,1,0
Rockcastle,A102 North Mt. Vernon,U.S. House,5,,"Contest Totals ",512,231,251,30
Rockcastle,A102 North Mt. Vernon,State Senate,21,REP,Brandon J. STORM,413,177,211,25
Rockcastle,A102 North Mt. Vernon,State Senate,21,,"Write-In Totals ",3,2,1,0
Rockcastle,A102 North Mt. Vernon,State Senate,21,,"Contest Totals ",512,231,251,30
Rockcastle,A102 North Mt. Vernon,State House,71,REP,Josh BRAY,429,189,212,28
Rockcastle,A102 North Mt. Vernon,State House,71,DEM,Rachelle RIDDLE,66,35,29,2
Rockcastle,A102 North Mt. Vernon,State House,71,,"Write-In Totals ",2,0,2,0
Rockcastle,A102 North Mt. Vernon,State House,71,,"Contest Totals ",512,231,251,30
Rockcastle,A102 North Mt. Vernon,Commonwealth's Attorney,28,REP,David L. DALTON,419,187,209,23
Rockcastle,A102 North Mt. Vernon,Commonwealth's Attorney,28,,"Write-In Totals ",2,1,1,0
Rockcastle,A102 North Mt. Vernon,Commonwealth's Attorney,28,,"Contest Totals ",512,231,251,30
Rockcastle,A102 North Mt. Vernon,CIRCUIT COURT CLERK,Rockcastle County,REP,Eliza Jane YORK-HANSEL,461,211,225,25
Rockcastle,A102 North Mt. Vernon,CIRCUIT COURT CLERK,Rockcastle County,,"Write-In Totals ",1,1,0,0
Rockcastle,A102 North Mt. Vernon,CIRCUIT COURT CLERK,Rockcastle County,,"Contest Totals ",512,231,251,30
Rockcastle,A102 North Mt. Vernon,CITY COUNCIL,City of Mt. Vernon,,"David BALES ",103,45,52,6
Rockcastle,A102 North Mt. Vernon,CITY COUNCIL,City of Mt. Vernon,,"Gertha MINK ",91,40,45,6
Rockcastle,A102 North Mt. Vernon,CITY COUNCIL,City of Mt. Vernon,,"Shelley Raines LEWIS ",59,35,22,2
Rockcastle,A102 North Mt. Vernon,CITY COUNCIL,City of Mt. Vernon,,"Charles ""Chuck"" SHIELDS ",73,30,39,4
Rockcastle,A102 North Mt. Vernon,CITY COUNCIL,City of Mt. Vernon,,"Kenneth Blaine COLLINS ",55,25,24,6
Rockcastle,A102 North Mt. Vernon,CITY COUNCIL,City of Mt. Vernon,,"Chandler HUNTER ",77,35,38,4
Rockcastle,A102 North Mt. Vernon,CITY COUNCIL,City of Mt. Vernon,,"Michael VANWINKLE ",82,33,43,6
Rockcastle,A102 North Mt. Vernon,CITY COUNCIL,City of Mt. Vernon,,"Lonetta DAUGHERTY ",119,60,51,8
Rockcastle,A102 North Mt. Vernon,CITY COUNCIL,City of Mt. Vernon,,"Vincent Ray TOWNSEND ",26,8,18,0
Rockcastle,A102 North Mt. Vernon,CITY COUNCIL,City of Mt. Vernon,,"Julie Dowell ASHER ",143,64,70,9
Rockcastle,A102 North Mt. Vernon,CITY COUNCIL,City of Mt. Vernon,,"Wayne BULLOCK ",93,41,46,6
