county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Lee,A101 Beattyville #1,,,,Registered Voters,0,0,0,0
Lee,A101 Beattyville #1,STRAIGHT PARTY,,REP,Republican Party,54,19,31,4
Lee,A101 Beattyville #1,STRAIGHT PARTY,,DEM,Democratic Party,11,1,10,0
Lee,A101 Beattyville #1,STRAIGHT PARTY,,KY,Kentucky Party,2,1,1,0
Lee,A101 Beattyville #1,STRAIGHT PARTY,,LIB,Libertarian Party,0,0,0,0
Lee,A101 Beattyville #1,STRAIGHT PARTY,,,"Contest Totals ",186,59,116,11
Lee,A101 Beattyville #1,President,,REP,Donald J. TRUMP / JD VANCE,149,47,91,11
Lee,A101 Beattyville #1,President,,DEM,Kamala D. HARRIS / Tim WALZ,26,8,18,0
Lee,A101 Beattyville #1,President,,KY,Jill  STEIN / Samson KPADENOU,2,1,1,0
Lee,A101 Beattyville #1,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,6,2,4,0
Lee,A101 Beattyville #1,President,,IND,Shiva AYYADURAI / Crystal ELLIS,0,0,0,0
Lee,A101 Beattyville #1,President,,LIB,Chase OLIVER / Mike TER MAAT,2,1,1,0
Lee,A101 Beattyville #1,President,,,"Write-In Totals ",1,0,1,0
Lee,A101 Beattyville #1,President,,,"Contest Totals ",186,59,116,11
Lee,A101 Beattyville #1,U.S. House,5,REP,Hal ROGERS,157,49,97,11
Lee,A101 Beattyville #1,U.S. House,5,,"Write-In Totals ",1,0,1,0
Lee,A101 Beattyville #1,U.S. House,5,,"Contest Totals ",186,59,116,11
Lee,A101 Beattyville #1,State House,89,REP,Timmy TRUETT,151,46,94,11
Lee,A101 Beattyville #1,State House,89,,"Write-In Totals ",1,0,1,0
Lee,A101 Beattyville #1,State House,89,,"Contest Totals ",186,59,116,11
Lee,A101 Beattyville #1,Commonwealth's Attorney,,DEM,Beverly Arvin BREWER,64,15,49,0
Lee,A101 Beattyville #1,Commonwealth's Attorney,,,"Write-In Totals ",1,0,1,0
Lee,A101 Beattyville #1,Commonwealth's Attorney,,,"Contest Totals ",186,59,116,11
Lee,A101 Beattyville #1,CIRCUIT COURT CLERK,,REP,Jeremy Tyler PHILLIPS,157,47,100,10
Lee,A101 Beattyville #1,CIRCUIT COURT CLERK,,,"Write-In Totals ",1,0,1,0
Lee,A101 Beattyville #1,CIRCUIT COURT CLERK,,,"Contest Totals ",186,59,116,11
Lee,A101 Beattyville #1,CORONER,,,"Write-In Totals ",30,8,22,0
Lee,A101 Beattyville #1,CORONER,,,"Contest Totals ",186,59,116,11
Lee,A101 Beattyville #1,MEMBER OF BOARD OF EDUCATION,1,,Avis THOMPSON,124,37,79,8
Lee,A101 Beattyville #1,MEMBER OF BOARD OF EDUCATION,1,,"Write-In Totals ",2,0,2,0
Lee,A101 Beattyville #1,MEMBER OF BOARD OF EDUCATION,1,,"Contest Totals ",186,59,116,11
Lee,A101 Beattyville #1,CITY COUNCIL,City of Beattyville,,Sam COCKERHAM,94,31,58,5
Lee,A101 Beattyville #1,CITY COUNCIL,City of Beattyville,,Charlotte HOGAN,103,32,62,9
Lee,A101 Beattyville #1,CITY COUNCIL,City of Beattyville,,Savannah MAYS,68,18,47,3
Lee,A101 Beattyville #1,CITY COUNCIL,City of Beattyville,,Paul HADDIX,70,26,39,5
Lee,A101 Beattyville #1,CITY COUNCIL,City of Beattyville,,Mitch CORNELIUS,112,34,72,6
Lee,A101 Beattyville #1,CITY COUNCIL,City of Beattyville,,Ronnie STAMPER,92,28,58,6
Lee,A101 Beattyville #1,CITY COUNCIL,City of Beattyville,,Glenna CUMMINS,84,23,56,5
Lee,A101 Beattyville #1,CITY COUNCIL,City of Beattyville,,Write-In Totals,4,0,4,0
Lee,A101 Beattyville #1,CITY COUNCIL,City of Beattyville,,Contest Totals,1116,354,696,66
Lee,A101 Beattyville #1,Constitutional Amendment 1,,,Yes,105,38,60,7
Lee,A101 Beattyville #1,Constitutional Amendment 1,,,No,46,10,34,2
Lee,A101 Beattyville #1,Constitutional Amendment 1,,,Contest Totals,186,59,116,11
Lee,A101 Beattyville #1,Constitutional Amendment 2,,,Yes,67,22,40,5
Lee,A101 Beattyville #1,Constitutional Amendment 2,,,No,108,34,70,4
Lee,A101 Beattyville #1,Constitutional Amendment 2,,,Contest Totals,186,59,116,11
Lee,A102 Beattyville #2,,,,Registered Voters,0,0,0,0
Lee,A102 Beattyville #2,STRAIGHT PARTY,,REP,Republican Party,69,14,52,3
Lee,A102 Beattyville #2,STRAIGHT PARTY,,DEM,Democratic Party,7,3,4,0
Lee,A102 Beattyville #2,STRAIGHT PARTY,,KY,Kentucky Party,1,0,0,1
Lee,A102 Beattyville #2,STRAIGHT PARTY,,LIB,Libertarian Party,0,0,0,0
Lee,A102 Beattyville #2,STRAIGHT PARTY,,,"Contest Totals ",172,42,121,9
Lee,A102 Beattyville #2,President,,REP,Donald J. TRUMP / JD VANCE,140,30,103,7
Lee,A102 Beattyville #2,President,,DEM,Kamala D. HARRIS / Tim WALZ,23,8,14,1
Lee,A102 Beattyville #2,President,,KY,Jill  STEIN / Samson KPADENOU,1,1,0,0
Lee,A102 Beattyville #2,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,4,1,2,1
Lee,A102 Beattyville #2,President,,IND,Shiva AYYADURAI / Crystal ELLIS,0,0,0,0
Lee,A102 Beattyville #2,President,,LIB,Chase OLIVER / Mike TER MAAT,0,0,0,0
Lee,A102 Beattyville #2,President,,,"Write-In Totals ",1,0,1,0
Lee,A102 Beattyville #2,President,,,"Contest Totals ",172,42,121,9
Lee,A102 Beattyville #2,U.S. House,5,REP,Hal ROGERS,148,36,105,7
Lee,A102 Beattyville #2,U.S. House,5,,"Write-In Totals ",2,0,2,0
Lee,A102 Beattyville #2,U.S. House,5,,"Contest Totals ",172,42,121,9
Lee,A102 Beattyville #2,State House,89,REP,Timmy TRUETT,140,31,102,7
Lee,A102 Beattyville #2,State House,89,,"Write-In Totals ",2,0,2,0
