county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Clay,A101A Manchester,,,,Registered Voters,1002,1002,1002,1002
Clay,A101A Manchester,STRAIGHT PARTY,,REP,Republican Party,147,29,96,22
Clay,A101A Manchester,STRAIGHT PARTY,,DEM,Democratic Party,44,8,28,8
Clay,A101A Manchester,STRAIGHT PARTY,,KY,Kentucky Party,2,1,1,0
Clay,A101A Manchester,STRAIGHT PARTY,,LIB,Libertarian Party,1,0,1,0
Clay,A101A Manchester,STRAIGHT PARTY,,,"Contest Totals ",540,139,337,64
Clay,A101A Manchester,President,,REP,Donald J. TRUMP / JD VANCE,414,101,271,42
Clay,A101A Manchester,President,,DEM,Kamala D. HARRIS / Tim WALZ,107,35,57,15
Clay,A101A Manchester,President,,KY,Jill  STEIN / Samson KPADENOU,0,0,0,0
Clay,A101A Manchester,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,3,1,1,1
Clay,A101A Manchester,President,,IND,Shiva AYYADURAI / Crystal ELLIS,4,2,2,0
Clay,A101A Manchester,President,,LIB,Chase OLIVER / Mike TER MAAT,0,0,0,0
Clay,A101A Manchester,President,,,"Write-In Totals ",0,0,0,0
Clay,A101A Manchester,President,,,"Contest Totals ",540,139,337,64
Clay,A101A Manchester,U.S. House,Clay County,REP,Hal ROGERS,387,96,241,50
Clay,A101A Manchester,U.S. House,Clay County,,"Write-In Totals ",5,0,5,0
Clay,A101A Manchester,U.S. House,Clay County,,"Contest Totals ",531,139,328,64
Clay,A101A Manchester,State Senate,Clay County,REP,Robert STIVERS,405,102,256,47
Clay,A101A Manchester,State Senate,Clay County,,"Write-In Totals ",2,0,2,0
Clay,A101A Manchester,State Senate,Clay County,,"Contest Totals ",531,139,328,64
Clay,A101A Manchester,State House,Clay County,REP,Derek LEWIS,387,93,247,47
Clay,A101A Manchester,State House,Clay County,,"Write-In Totals ",1,0,1,0
Clay,A101A Manchester,State House,Clay County,,"Contest Totals ",531,139,328,64
Clay,A101A Manchester,Commonwealth's Attorney,Clay County,REP,Haley Jo FIELDS,372,91,238,43
Clay,A101A Manchester,Commonwealth's Attorney,Clay County,DEM,Jake ROBERTS,131,37,76,18
Clay,A101A Manchester,Commonwealth's Attorney,Clay County,,"Write-In Totals ",0,0,0,0
Clay,A101A Manchester,Commonwealth's Attorney,Clay County,,"Contest Totals ",531,139,328,64
Clay,A101A Manchester,CIRCUIT COURT CLERK,Clay County,REP,Leslie PHILLIPS,406,101,258,47
Clay,A101A Manchester,CIRCUIT COURT CLERK,Clay County,,"Write-In Totals ",1,0,1,0
Clay,A101A Manchester,CIRCUIT COURT CLERK,Clay County,,"Contest Totals ",531,139,328,64
Clay,A101A Manchester,CITY COUNCIL,City of Manchester,,"Betty MEREDITH ",172,54,105,13
Clay,A101A Manchester,CITY COUNCIL,City of Manchester,,"Westley BRUMLEY ",114,23,86,5
Clay,A101A Manchester,CITY COUNCIL,City of Manchester,,"Wanda WHITE ",133,30,93,10
Clay,A101A Manchester,CITY COUNCIL,City of Manchester,,"Earl ""Country"" OWENS ",251,68,163,20
Clay,A101A Manchester,CITY COUNCIL,City of Manchester,,"Tim MCGINTY ",79,29,47,3
Clay,A101A Manchester,CITY COUNCIL,City of Manchester,,"Russell GREGORY ",200,61,119,20
Clay,A101A Manchester,CITY COUNCIL,City of Manchester,,"Dorothy SIZEMORE ",169,43,114,12
Clay,A101A Manchester,CITY COUNCIL,City of Manchester,,"Joshua JACKSON ",164,48,107,9
Clay,A101A Manchester,CITY COUNCIL,City of Manchester,,"Traci Rice WHITE ",236,53,162,21
Clay,A101A Manchester,CITY COUNCIL,City of Manchester,,"Mark DEATON ",182,48,120,14
Clay,A101A Manchester,CITY COUNCIL,City of Manchester,,"Charles ""Dobber"" WEAVER ",247,58,175,14
Clay,A101A Manchester,CITY COUNCIL,City of Manchester,,"Darnell HIPSHER ",159,46,102,11
Clay,A101A Manchester,CITY COUNCIL,City of Manchester,,"Whitney Randolph SMITH ",169,52,106,11
Clay,A101A Manchester,CITY COUNCIL,City of Manchester,,"Donna ALLEN ",177,45,99,33
Clay,A101A Manchester,CITY COUNCIL,City of Manchester,,"Write-In Totals ",1,1,0,0
Clay,A101A Manchester,CITY COUNCIL,City of Manchester,,"Contest Totals ",4248,1112,2624,512
Clay,A101A Manchester,MEDICINAL CANNABIS,Clay County,,"Yes ",305,76,191,38
Clay,A101A Manchester,MEDICINAL CANNABIS,Clay County,,"No ",131,40,74,17
Clay,A101A Manchester,MEDICINAL CANNABIS,Clay County,,"Contest Totals ",531,139,328,64
Clay,A101A Manchester,MEDICINAL CANNABIS,City of Manchester,,"Yes ",298,73,189,36
Clay,A101A Manchester,MEDICINAL CANNABIS,City of Manchester,,"No ",135,40,78,17
Clay,A101A Manchester,MEDICINAL CANNABIS,City of Manchester,,"Contest Totals ",531,139,328,64
Clay,A101A Manchester,Constitutional Amendment 1,,,"Yes ",265,84,155,26
Clay,A101A Manchester,Constitutional Amendment 1,,,"No ",191,46,120,25
Clay,A101A Manchester,Constitutional Amendment 1,,,"Contest Totals ",531,139,328,64
Clay,A101A Manchester,Constitutional Amendment 2,,,Yes,123,33,74,16
Clay,A101A Manchester,Constitutional Amendment 2,,,No,361,98,225,38
Clay,A101A Manchester,Constitutional Amendment 2,,,Contest Totals,531,139,328,64
Clay,A106 Garrard,,,,Registered Voters,1007,1007,1007,1007
Clay,A106 Garrard,STRAIGHT PARTY,,REP,Republican Party,210,18,187,5
Clay,A106 Garrard,STRAIGHT PARTY,,DEM,Democratic Party,16,3,11,2
Clay,A106 Garrard,STRAIGHT PARTY,,KY,Kentucky Party,2,0,2,0
Clay,A106 Garrard,STRAIGHT PARTY,,LIB,Libertarian Party,0,0,0,0
Clay,A106 Garrard,STRAIGHT PARTY,,,"Contest Totals ",552,68,466,18
Clay,A106 Garrard,President,,REP,Donald J. TRUMP / JD VANCE,501,60,432,9
Clay,A106 Garrard,President,,DEM,Kamala D. HARRIS / Tim WALZ,42,5,28,9
Clay,A106 Garrard,President,,KY,Jill  STEIN / Samson KPADENOU,1,0,1,0
Clay,A106 Garrard,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,4,2,2,0
Clay,A106 Garrard,President,,IND,Shiva AYYADURAI / Crystal ELLIS,0,0,0,0
Clay,A106 Garrard,President,,LIB,Chase OLIVER / Mike TER MAAT,0,0,0,0
Clay,A106 Garrard,President,,,"Write-In Totals ",0,0,0,0
Clay,A106 Garrard,President,,,"Contest Totals ",552,68,466,18
Clay,A106 Garrard,U.S. House,Clay County,REP,Hal ROGERS,456,45,401,10
Clay,A106 Garrard,U.S. House,Clay County,,"Write-In Totals ",4,1,2,1
Clay,A106 Garrard,U.S. House,Clay County,,"Contest Totals ",552,68,466,18
Clay,A106 Garrard,State Senate,Clay County,REP,Robert STIVERS,440,46,387,7
Clay,A106 Garrard,State Senate,Clay County,,"Write-In Totals ",5,0,3,2
Clay,A106 Garrard,State Senate,Clay County,,"Contest Totals ",552,68,466,18
Clay,A106 Garrard,State House,Clay County,REP,Derek LEWIS,435,47,380,8
Clay,A106 Garrard,State House,Clay County,,"Write-In Totals ",2,1,0,1
Clay,A106 Garrard,State House,Clay County,,"Contest Totals ",552,68,466,18
Clay,A106 Garrard,Commonwealth's Attorney,Clay County,REP,Haley Jo FIELDS,433,47,376,10
Clay,A106 Garrard,Commonwealth's Attorney,Clay County,DEM,Jake ROBERTS,86,14,67,5
Clay,A106 Garrard,Commonwealth's Attorney,Clay County,,"Write-In Totals ",1,1,0,0
Clay,A106 Garrard,Commonwealth's Attorney,Clay County,,"Contest Totals ",552,68,466,18
Clay,A106 Garrard,CIRCUIT COURT CLERK,Clay County,REP,Leslie PHILLIPS,445,40,393,12
Clay,A106 Garrard,CIRCUIT COURT CLERK,Clay County,,"Write-In Totals ",2,1,0,1
Clay,A106 Garrard,CIRCUIT COURT CLERK,Clay County,,"Contest Totals ",552,68,466,18
Clay,A106 Garrard,MEMBER OF BOARD OF EDUCATION,District 5,,"Mark HOSKINS ",378,42,329,7
Clay,A106 Garrard,MEMBER OF BOARD OF EDUCATION,District 5,,"Write-In Totals ",8,1,4,3
Clay,A106 Garrard,MEMBER OF BOARD OF EDUCATION,District 5,,"Contest Totals ",552,68,466,18
Clay,A106 Garrard,MEDICINAL CANNABIS,Clay County,,Yes,338,33,292,13
Clay,A106 Garrard,MEDICINAL CANNABIS,Clay County,,No,134,15,117,2
Clay,A106 Garrard,MEDICINAL CANNABIS,Clay County,,Contest Totals,552,68,466,18
Clay,A106 Garrard,Constitutional Amendment 1,,,Yes,311,41,263,7
Clay,A106 Garrard,Constitutional Amendment 1,,,No,179,15,157,7
Clay,A106 Garrard,Constitutional Amendment 1,,,Contest Totals,552,68,466,18
Clay,A106 Garrard,Constitutional Amendment 2,,,Yes,162,22,135,5
Clay,A106 Garrard,Constitutional Amendment 2,,,No,351,38,303,10
Clay,A106 Garrard,Constitutional Amendment 2,,,Contest Totals,552,68,466,18
Clay,A107A East Manchester,,,,Registered Voters,392,392,392,392
Clay,A107A East Manchester,STRAIGHT PARTY,,REP,Republican Party,43,14,27,2
Clay,A107A East Manchester,STRAIGHT PARTY,,DEM,Democratic Party,6,0,5,1
