county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Christian,A101,STRAIGHT PARTY,,REP,Republican Party,22,4,17,1
Christian,A101,STRAIGHT PARTY,,DEM,Democratic Party,79,24,45,10
Christian,A101,STRAIGHT PARTY,,KY,Kentucky Party,2,0,2,0
Christian,A101,STRAIGHT PARTY,,LIB,Libertarian Party,0,0,0,0
Christian,A101,STRAIGHT PARTY,,,Total Votes,103,28,64,11
Christian,A101,STRAIGHT PARTY,,,Under Votes,49,20,27,2
Christian,A101,STRAIGHT PARTY,,,Over Votes,1,1,0,0
Christian,A101,President,,REP,Donald J. TRUMP / JD VANCE,41,10,29,2
Christian,A101,President,,DEM,Kamala D. HARRIS / Tim WALZ,108,37,60,11
Christian,A101,President,,KY,Jill  STEIN / Samson KPADENOU,0,0,0,0
Christian,A101,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,1,1,0,0
Christian,A101,President,,IND,Shiva AYYADURAI / Crystal ELLIS,1,0,1,0
Christian,A101,President,,LIB,Chase OLIVER / Mike TER MAAT,0,0,0,0
Christian,A101,President,,,Write In Total,0,0,0,0
Christian,A101,President,,,Total Votes,151,48,90,13
Christian,A101,President,,,Under Votes,2,1,1,0
Christian,A101,President,,,Over Votes,0,0,0,0
Christian,A101,U.S. House,1,REP,James R. COMER,41,9,30,2
Christian,A101,U.S. House,1,DEM,Erin MARSHALL,110,39,60,11
Christian,A101,U.S. House,1,,Total Votes,151,48,90,13
Christian,A101,U.S. House,1,,Under Votes,2,1,1,0
Christian,A101,U.S. House,1,,Over Votes,0,0,0,0
Christian,A101,State Senate,3,REP,Craig B. RICHARDSON,76,18,55,3
Christian,A101,State Senate,3,,Total Votes,76,18,55,3
Christian,A101,State Senate,3,,Under Votes,76,31,35,10
Christian,A101,State Senate,3,,Over Votes,1,0,1,0
Christian,A101,State House,8,REP,Walker Wood THOMAS,71,18,50,3
Christian,A101,State House,8,,Total Votes,71,18,50,3
Christian,A101,State House,8,,Under Votes,82,31,41,10
Christian,A101,State House,8,,Over Votes,0,0,0,0
Christian,A101,Commonwealth's Attorney,3,REP,Maureen LEAMY,74,17,54,3
Christian,A101,Commonwealth's Attorney,3,,Total Votes,74,17,54,3
Christian,A101,Commonwealth's Attorney,3,,Under Votes,79,32,37,10
Christian,A101,Commonwealth's Attorney,3,,Over Votes,0,0,0,0
Christian,A101,Circuit Clerk,,REP,Paige Eli PARKER,76,16,57,3
Christian,A101,Circuit Clerk,,,Total Votes,76,16,57,3
Christian,A101,Circuit Clerk,,,Under Votes,77,33,34,10
Christian,A101,Circuit Clerk,,,Over Votes,0,0,0,0
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 1,REP,Vance SMITH,42,9,31,2
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 1,DEM,Markeeta Oldham WILKERSON,107,38,59,10
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 1,,Write In Total,2,1,0,1
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 1,,Total Votes,151,48,90,13
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 1,,Under Votes,2,1,1,0
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 1,,Over Votes,0,0,0,0
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 2,REP,Brandi STALLONS,74,17,54,3
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 2,,Total Votes,74,17,54,3
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 2,,Under Votes,79,32,37,10
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 2,,Over Votes,0,0,0,0
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 3,REP,Donald G. MARSH,74,17,54,3
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 3,,Total Votes,74,17,54,3
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 3,,Under Votes,79,32,37,10
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 3,,Over Votes,0,0,0,0
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 4,REP,Chuck CRABTREE,72,15,54,3
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 4,,Total Votes,72,15,54,3
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 4,,Under Votes,81,34,37,10
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 4,,Over Votes,0,0,0,0
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 5,REP,Amy CRAIG,74,17,54,3
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 5,,Total Votes,74,17,54,3
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 5,,Under Votes,79,32,37,10
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 5,,Over Votes,0,0,0,0
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 6,REP,Travis W. MARTIN,72,15,54,3
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 6,,Total Votes,72,15,54,3
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 6,,Under Votes,81,34,37,10
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 6,,Over Votes,0,0,0,0
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 7,REP,Louis Clayton SUMNER,75,17,55,3
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 7,,Total Votes,75,17,55,3
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 7,,Under Votes,78,32,36,10
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 7,,Over Votes,0,0,0,0
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 8,REP,Seth Adam MEEK,71,14,54,3
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 8,,Total Votes,71,14,54,3
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 8,,Under Votes,82,35,37,10
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 8,,Over Votes,0,0,0,0
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 9,REP,Brittanie M. BOGARD,38,10,27,1
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 9,DEM,Angelique M. VICTOR,108,38,59,11
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 9,IND,Duane SHEPARD,5,1,3,1
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 9,,Total Votes,151,49,89,13
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 9,,Under Votes,2,0,2,0
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 9,,Over Votes,0,0,0,0
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 10,REP,Michael A. VELEZ SR.,37,10,26,1
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 10,DEM,Andra V. GOLD,113,39,62,12
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 10,,Total Votes,150,49,88,13
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 10,,Under Votes,3,0,3,0
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 10,,Over Votes,0,0,0,0
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 11,REP,Jason BELL,86,25,58,3
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 11,,Total Votes,86,25,58,3
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 11,,Under Votes,66,23,33,10
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 11,,Over Votes,1,1,0,0
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 12,REP,Elizabeth DRAUDE,38,8,29,1
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 12,DEM,Samual C. GOODMAN,110,40,58,12
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 12,,Total Votes,148,48,87,13
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 12,,Under Votes,,,,
Christian,A101,CITY COUNCIL City of Hopkinsville,Ward 12,,Over Votes,,,,
Christian,A101,"JUDGE of the COURT of APPEALS 1st Appellate District 2nd Division ",,,"Lisa Payne JONES ",48,16,27,5
Christian,A101,"JUDGE of the COURT of APPEALS 1st Appellate District 2nd Division ",,,"Jason Shea FLEMING ",64,22,37,5
