county,precinct,office,district,party,candidate,votes,election_day
Rockcastle,A101,U.S. Senate,,,Rand PAUL,245,245
Rockcastle,A102,U.S. Senate,,,Rand PAUL,142,142
Rockcastle,B101,U.S. Senate,,,Rand PAUL,124,124
Rockcastle,B102,U.S. Senate,,,Rand PAUL,199,199
Rockcastle,C101,U.S. Senate,,,Rand PAUL,230,230
Rockcastle,C102,U.S. Senate,,,Rand PAUL,197,197
Rockcastle,C103,U.S. Senate,,,Rand PAUL,49,49
Rockcastle,D101,U.S. Senate,,,Rand PAUL,186,186
Rockcastle,D102,U.S. Senate,,,Rand PAUL,120,120
Rockcastle,D103,U.S. Senate,,,Rand PAUL,34,34
Rockcastle,E101,U.S. Senate,,,Rand PAUL,114,114
Rockcastle,E102,U.S. Senate,,,Rand PAUL,97,97
Rockcastle,E103,U.S. Senate,,,Rand PAUL,96,96
Rockcastle,E104,U.S. Senate,,,Rand PAUL,31,31
Rockcastle,E105,U.S. Senate,,,Rand PAUL,47,47
Rockcastle,ABSE,U.S. Senate,,,Rand PAUL,52,52
Rockcastle,A101,U.S. Senate,,,Stephen Howard SLAUGHTER,20,20
Rockcastle,A102,U.S. Senate,,,Stephen Howard SLAUGHTER,12,12
Rockcastle,B101,U.S. Senate,,,Stephen Howard SLAUGHTER,15,15
Rockcastle,B102,U.S. Senate,,,Stephen Howard SLAUGHTER,14,14
Rockcastle,C101,U.S. Senate,,,Stephen Howard SLAUGHTER,24,24
Rockcastle,C102,U.S. Senate,,,Stephen Howard SLAUGHTER,16,16
Rockcastle,C103,U.S. Senate,,,Stephen Howard SLAUGHTER,2,2
Rockcastle,D101,U.S. Senate,,,Stephen Howard SLAUGHTER,19,19
Rockcastle,D102,U.S. Senate,,,Stephen Howard SLAUGHTER,19,19
Rockcastle,D103,U.S. Senate,,,Stephen Howard SLAUGHTER,8,8
Rockcastle,E101,U.S. Senate,,,Stephen Howard SLAUGHTER,17,17
Rockcastle,E102,U.S. Senate,,,Stephen Howard SLAUGHTER,11,11
Rockcastle,E103,U.S. Senate,,,Stephen Howard SLAUGHTER,6,6
Rockcastle,E104,U.S. Senate,,,Stephen Howard SLAUGHTER,4,4
Rockcastle,E105,U.S. Senate,,,Stephen Howard SLAUGHTER,4,4
Rockcastle,ABSE,U.S. Senate,,,Stephen Howard SLAUGHTER,3,3
Rockcastle,A101,U.S. Senate,,,James R. GOULD,13,13
Rockcastle,A102,U.S. Senate,,,James R. GOULD,10,10
Rockcastle,B101,U.S. Senate,,,James R. GOULD,12,12
Rockcastle,B102,U.S. Senate,,,James R. GOULD,16,16
Rockcastle,C101,U.S. Senate,,,James R. GOULD,23,23
Rockcastle,C102,U.S. Senate,,,James R. GOULD,17,17
Rockcastle,C103,U.S. Senate,,,James R. GOULD,6,6
Rockcastle,D101,U.S. Senate,,,James R. GOULD,19,19
Rockcastle,D102,U.S. Senate,,,James R. GOULD,8,8
Rockcastle,D103,U.S. Senate,,,James R. GOULD,2,2
Rockcastle,E101,U.S. Senate,,,James R. GOULD,12,12
Rockcastle,E102,U.S. Senate,,,James R. GOULD,5,5
Rockcastle,E103,U.S. Senate,,,James R. GOULD,5,5
Rockcastle,E104,U.S. Senate,,,James R. GOULD,2,2
Rockcastle,E105,U.S. Senate,,,James R. GOULD,12,12
Rockcastle,ABSE,U.S. Senate,,,James R. GOULD,2,2
Rockcastle,A101,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",261,261
Rockcastle,A102,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",152,152
Rockcastle,B101,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",144,144
Rockcastle,B102,"US Representative, 5th Congressional District", 5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",221,221
