candidate,office,district,party,county,precinct,votes
James R Comer,US House,1,REP,Marshall,Absentee Walk-In,426
Paul Walker,US House,1,DEM,Marshall,Absentee Walk-In,143
Danny Carroll,State Senate,2,REP,Marshall,Absentee Walk-In,417
Julie Tennyson,State Senate,2,DEM,Marshall,Absentee Walk-In,153
Chris Freeland,State Representative,6,REP,Marshall,Absentee Walk-In,412
Linda Story Edwards ,State Representative,6,DEM,Marshall,Absentee Walk-In,161
James R Comer,US House,1,REP,Marshall,Absentee Mail-In,88
Paul Walker,US House,1,DEM,Marshall,Absentee Mail-In,57
Danny Carroll,State Senate,2,REP,Marshall,Absentee Mail-In,94
Julie Tennyson,State Senate,2,DEM,Marshall,Absentee Mail-In,54
Chris Freeland,State Representative,6,REP,Marshall,Absentee Mail-In,87
Linda Story Edwards ,State Representative,6,DEM,Marshall,Absentee Mail-In,60
James R Comer,US House,1,REP,Marshall,"A101 South
Benton",388
Paul Walker,US House,1,DEM,Marshall,"A101 South
Benton",228
Danny Carroll,State Senate,2,REP,Marshall,"A101 South
Benton",383
Julie Tennyson,State Senate,2,DEM,Marshall,"A101 South
Benton",247
Chris Freeland,State Representative,6,REP,Marshall,"A101 South
Benton",383
Linda Story Edwards ,State Representative,6,DEM,Marshall,"A101 South
Benton",254
James R Comer,US House,1,REP,Marshall,A102 Ross ,460
Paul Walker,US House,1,DEM,Marshall,A102 Ross ,212
Danny Carroll,State Senate,2,REP,Marshall,A102 Ross ,457
Julie Tennyson,State Senate,2,DEM,Marshall,A102 Ross ,220
Chris Freeland,State Representative,6,REP,Marshall,A102 Ross ,449
Linda Story Edwards ,State Representative,6,DEM,Marshall,A102 Ross ,227
James R Comer,US House,1,REP,Marshall,A103 Olive,382
Paul Walker,US House,1,DEM,Marshall,A103 Olive,270
Danny Carroll,State Senate,2,REP,Marshall,A103 Olive,377
Julie Tennyson,State Senate,2,DEM,Marshall,A103 Olive,289
Chris Freeland,State Representative,6,REP,Marshall,A103 Olive,361
Linda Story Edwards ,State Representative,6,DEM,Marshall,A103 Olive,305
James R Comer,US House,1,REP,Marshall,"A104 South
Marshall",310
Paul Walker,US House,1,DEM,Marshall,"A104 South
Marshall",139
Danny Carroll,State Senate,2,REP,Marshall,"A104 South
Marshall",336
Julie Tennyson,State Senate,2,DEM,Marshall,"A104 South
Marshall",124
Chris Freeland,State Representative,6,REP,Marshall,"A104 South
Marshall",318
Linda Story Edwards ,State Representative,6,DEM,Marshall,"A104 South
Marshall",142
James R Comer,US House,1,REP,Marshall,A105 Hardin,275
Paul Walker,US House,1,DEM,Marshall,A105 Hardin,183
Danny Carroll,State Senate,2,REP,Marshall,A105 Hardin,291
Julie Tennyson,State Senate,2,DEM,Marshall,A105 Hardin,168
Chris Freeland,State Representative,6,REP,Marshall,A105 Hardin,290
Linda Story Edwards ,State Representative,6,DEM,Marshall,A105 Hardin,178
James R Comer,US House,1,REP,Marshall,A106 Brewers,262
Paul Walker,US House,1,DEM,Marshall,A106 Brewers,109
Danny Carroll,State Senate,2,REP,Marshall,A106 Brewers,251
Julie Tennyson,State Senate,2,DEM,Marshall,A106 Brewers,122
Chris Freeland,State Representative,6,REP,Marshall,A106 Brewers,239
Linda Story Edwards ,State Representative,6,DEM,Marshall,A106 Brewers,132
James R Comer,US House,1,REP,Marshall,"A107 Southwest
Benton",598
Paul Walker,US House,1,DEM,Marshall,"A107 Southwest
Benton",286
Danny Carroll,State Senate,2,REP,Marshall,"A107 Southwest
Benton",588
Julie Tennyson,State Senate,2,DEM,Marshall,"A107 Southwest
Benton",299
Chris Freeland,State Representative,6,REP,Marshall,"A107 Southwest
Benton",585
Linda Story Edwards ,State Representative,6,DEM,Marshall,"A107 Southwest
Benton",313
James R Comer,US House,1,REP,Marshall,A108 Harvey,357
Paul Walker,US House,1,DEM,Marshall,A108 Harvey,122
Danny Carroll,State Senate,2,REP,Marshall,A108 Harvey,338
Julie Tennyson,State Senate,2,DEM,Marshall,A108 Harvey,147
Chris Freeland,State Representative,6,REP,Marshall,A108 Harvey,342
Linda Story Edwards ,State Representative,6,DEM,Marshall,A108 Harvey,148
James R Comer,US House,1,REP,Marshall,B101 Briensburg,289
Paul Walker,US House,1,DEM,Marshall,B101 Briensburg,155
Danny Carroll,State Senate,2,REP,Marshall,B101 Briensburg,273
Julie Tennyson,State Senate,2,DEM,Marshall,B101 Briensburg,178
Chris Freeland,State Representative,6,REP,Marshall,B101 Briensburg,262
Linda Story Edwards ,State Representative,6,DEM,Marshall,B101 Briensburg,190
James R Comer,US House,1,REP,Marshall,B102 Draffenville,536
Paul Walker,US House,1,DEM,Marshall,B102 Draffenville,219
Danny Carroll,State Senate,2,REP,Marshall,B102 Draffenville,519
Julie Tennyson,State Senate,2,DEM,Marshall,B102 Draffenville,242
Chris Freeland,State Representative,6,REP,Marshall,B102 Draffenville,534
Linda Story Edwards ,State Representative,6,DEM,Marshall,B102 Draffenville,237
James R Comer,US House,1,REP,Marshall,B103 West Benton,213
Paul Walker,US House,1,DEM,Marshall,B103 West Benton,121
Danny Carroll,State Senate,2,REP,Marshall,B103 West Benton,200
Julie Tennyson,State Senate,2,DEM,Marshall,B103 West Benton,136
Chris Freeland,State Representative,6,REP,Marshall,B103 West Benton,207
Linda Story Edwards ,State Representative,6,DEM,Marshall,B103 West Benton,136
James R Comer,US House,1,REP,Marshall,B104 North Benton,194
Paul Walker,US House,1,DEM,Marshall,B104 North Benton,127
Danny Carroll,State Senate,2,REP,Marshall,B104 North Benton,216
Julie Tennyson,State Senate,2,DEM,Marshall,B104 North Benton,111
Chris Freeland,State Representative,6,REP,Marshall,B104 North Benton,198
Linda Story Edwards ,State Representative,6,DEM,Marshall,B104 North Benton,130
James R Comer,US House,1,REP,Marshall,"B105 West
Marshall",494
Paul Walker,US House,1,DEM,Marshall,"B105 West
Marshall",201
Danny Carroll,State Senate,2,REP,Marshall,"B105 West
Marshall",482
Julie Tennyson,State Senate,2,DEM,Marshall,"B105 West
Marshall",222
Chris Freeland,State Representative,6,REP,Marshall,"B105 West
Marshall",467
Linda Story Edwards ,State Representative,6,DEM,Marshall,"B105 West
Marshall",233
James R Comer,US House,1,REP,Marshall,"B106 East
Marshall",522
Paul Walker,US House,1,DEM,Marshall,"B106 East
Marshall",172
Danny Carroll,State Senate,2,REP,Marshall,"B106 East
Marshall",504
Julie Tennyson,State Senate,2,DEM,Marshall,"B106 East
Marshall",191
Chris Freeland,State Representative,6,REP,Marshall,"B106 East
Marshall",496
Linda Story Edwards ,State Representative,6,DEM,Marshall,"B106 East
Marshall",198
James R Comer,US House,1,REP,Marshall,"B107 Birmingha
m",413
Paul Walker,US House,1,DEM,Marshall,"B107 Birmingha
m",195
Danny Carroll,State Senate,2,REP,Marshall,"B107 Birmingha
m",408
Julie Tennyson,State Senate,2,DEM,Marshall,"B107 Birmingha
m",210
Chris Freeland,State Representative,6,REP,Marshall,"B107 Birmingha
m",406
Linda Story Edwards ,State Representative,6,DEM,Marshall,"B107 Birmingha
m",218
James R Comer,US House,1,REP,Marshall,B108 Fairdealing,283
Paul Walker,US House,1,DEM,Marshall,B108 Fairdealing,125
Danny Carroll,State Senate,2,REP,Marshall,B108 Fairdealing,270
Julie Tennyson,State Senate,2,DEM,Marshall,B108 Fairdealing,137
Chris Freeland,State Representative,6,REP,Marshall,B108 Fairdealing,262
